17153221245364
17153221262523
171532212 2888
111  108142673
111  1081 1762
111  108114  8
111  108114  1
111  108131570
111  108121030
111  10815101
111  108152  0
111  108138  5
111  10811118
100740766 1772
191    8122061
191    8159243
1045855311 51
1045855316292
1045855318314
14203436912  8
156668230 1  3
156668230 2078
1300702542 398
13007025434469
18840533231283
18840533242  7
18840533231783
1884053324 378
109  444851970
109  44483 878
109  444852936
109  4448 2737
109  444832  2
109  444861015
109  444872674
109  4448 226
109  444841483
109  444861210
17212913622  7
17212913602658
17212913619924
17212913635502
1721291363 382
19113  994233
19113  9954293
19113  9931225
19113  9981585
19113  9951874
19113  99  262
19113  9922737
19113  9932025
19113  994
19113  99  814
1710349974018
1710349971721
17103499751460
17103499776  4
17103499741743
171034997 1543
17103499732335
17103499772234
1710349974 785
17103499711223
1313940    818
1313940   2930
1313940  1   0
1313940   2196
1313940  12251
1313940  98172
1313940  4281
1313940  3228
1221348232   1
1221348235
1221348232 889
1221348232 993
1221348230   2
17353  36 8311
17353  3602  2
17353  365 823
17353  3632829
17353  368 465
17353  36 2939
17353  3681713
17353  36 2
17353  3611261
1466532  7628
1466532  92690
1466532   1
1466532   1069
1466532  02720
1031353  11854
1031353  51778
1031353  41584
1031353  16
1031353  11468
1031353  21061
1031353  22651
1031353  52397
1031353  5127
1031353   2553
1907713441 20
1907713449 160
19077134425  0
1907713441236
190771344
190771344 1276
19077134418  1
19077134455121
19077134451201
19077134442121
165  357692162
165  35763 075
165  35761 560
1    42151   0
1    421521539
1    4215 2099
1    42151 02
1    421541899
1    4215 2713
1    421561730
1098951174227
10989511705  7
10989511731463
109895117 1  6
10989511757426
10989511752794
10989511711436
10989511723978
117  191281
117  191281635
117  19124131
117  191249583
117  1912 747
117  19122168
117  19124 021
117  191232703
117  191234  3
117  19122 661
15181  5431
123625693 126
123625693 1929
1236256936 163
12362569345917
1236256939 973
12362569331120
12362569351168
12362569349  8
1  21679384215
1  21679342222
1  21679341764
1  2167933 723
1  21679321377
1  2167935527
1  216793 152
13481  443383
13481  44 1683
13481  444237
13481  4451037
13481  4411805
13977  1397672
13977  13 6417
13977  132884
13977  130 754
13977  13 1
13977  1361729
1    68323 030
1    68322880
1    683232067
1281960745264
12819607401  8
12819607459082
128196074 2576
12819607485984
1281960741 526
12819607448121
1281960745088
1281960749 41
19729  4862171
19729  485
125013682  268
12501368222442
1250136822195
125013682 9190
12501368262  3
11887  3551  6
11887  351   9
11887  35 2  4
11887  35 2873
11887  353972
11887  3532  7
11887  352543
1304945  41331
1304945  31331
1304945   2  0
1304945  42828
1304945  41  6
1304945  91398
1304945  52362
162    836162
162    8360873
162    8331  2
162    83  323
162    8305401
144  9715    8
144  971542413
144  971522089
144  971551  3
144  97157118
144  9715 2762
144  97151949
144  971562882
144  971531  2
144  97151 277
1  90  09 2932
1  90  0931771
1  90  09  434
1  90  09 1234
1  90  093 844
1  90  098208
1  03    31  8
1  03    12981
1  03    22317
1  03    11539
1  03    62569
1  03    7 07
1  03    31086
1  03    5213
1  03     9700
1  03     9  6
14901    52624
14901    22850
14901      66
14901    37827
136  22  8271
136  22   278
136  22  7 080
136  22  51075
136  22  1102
136  22  5 012
177  4103 5  3
177  4103 1186
177  41035 178
177  4103 239
177  41034 928
177  41032139
14360535331464
14360535321706
1436053536189
13721  8930876
1  23  9931085
1  23  994 134
1  23  9921831
1  23  9913
1  687589 2151
1  68758952  9
17546  9111011
17546  91 1  2
17546  91 6461
17546  9172759
17546  9191000
17546  914251
17546  91 2  9
17546  9192765
118    3442176
118    346 484
118    3441  7
118    3443942
118    341221
118    34 2200
118    3461760
118    3442042
118    3480  7
1461763   4  3
1461763  2956
1461763  10741
1461763  34017
1461763  11  0
1461763  8 263
1461763  22280
1461763   2062
1461763  52675
1461763   2792
11509  23 1573
11509  234 08
11509  2322138
11509  23 1  2
1841888534235
18418885311  3
18418885330037
1841888534901
184188853 1482
18418885342731
184188853 276
18418885371259
1542550  52261
1542550  4   5
1542550  42660
1542550  01  5
1542550  27234
10080651020  7
10080651012804
1008065105 623
100806510 2332
15801  1579008
15801  1513182
147941253 1567
147941253 1706
14794125332020
1479412531222
16610149642793
16610149672511
16610149631970
16610149651513
16610149651404
1007975  1 766
1  01971792522
1  019717 1  0
1  019717 2374
104  570172332
104  570155  3
169149203 646
16914920351638
16914920342679
169149203 1  3
16250004811265
15778     2  2
126051722 1843
12082  40  720
12082  403641
12082  403232
12082  4092271
12082  4011055
12082  400 423
12082  4045627
14585373060852
1458537301 78
14585373016  6
1458537305206
1458537306441
19221  1331120
19221  135 56
19221  1341862
19221  1342011
19221  1353706
19221  13  254
100235454 2030
10023545401579
10023545482  4
100235454 2360
10023545412
100235454 2912
100235454 1415
1002354545 81
1002354541 575
1784843  42310
1784843  42683
1784843  3 106
1784843  21756
1784843  32
1784843  52447
1784843  14474
1784843  41309
18847845811586
1884784581128
18847845841544
18847845860  5
1884784580 635
18847845862140
1884784586 665
18847845821635
18847845801651
16856  9441361
16856  94 1716
16856  94 2126
16856  9425  0
16856  9441109
16856  943146
16856  9441  3
16856  9432814
16856  945279
1607465  11535
1607465   1167
1158200  00
1158200  11420
1158200  2   0
1158200  51643
1158200  1103
171  99  14283
171  99  5 145
171  99  04877
171  99   1
18957    01889
18957      984
18957     1529
18957    01379
18957    11097
18957     122
18957    21632
1  07  0361166
1  07  0342415
13108  9222  0
13108  9218320
13108  92 2798
13108  924 002
13108  9286736
13108  926 761
13108  9232406
10862845771073
1086284576929
10862845747  3
10862845721515
108628457 169
108628457 299
10862845751  4
1  79768552246
1  7976853626
1  79768511  5
194  186415372
194  186426  3
194  18645229
194  1864 2269
194  186431
194  186432031
194  1864  276
194  1864 1  1
1596162  5 763
1596162  07575
1596162  21185
1270259  51714
1270259  51
1270259  31  1
1270259  4 05
1270259   1  5
1270259  1 988
1270259  42024
1678381003 518
1678381004850
16783810031639
16783810072  2
1678381004   2
167838100  460
16783810012926
1678381000   6
16783810042667
1051962  6194
196697171 8
19669717145  5
19669717151373
19669717132987
196697171 1754
19669717152  5
19669717141439
196697171  69
196697171 0223
19669717121752
12940810631237
12940810656  2
12940810618198
12940810681
12940810674294
129408106 2186
12940810644760
1294081065
19179038132111
19179038113899
1917903817 635
19179038152289
19179038155
19179038119874
19179038102759
191790381 2516
191790381 6689
1020383   2979
1020383   2580
1020383  61  3
1020383  4 815
1020383  91440
1436238872 966
14362388732130
14362388741611
1436238872768
14362388742  4
143623887
14362388711611
14362388761274
19028700252424
19028700292540
19028700251115
19028700262536
19028700221484
1902870020   2
19028700271370
19028700232  2
1902870021 280
1454594    989
1454594  01300
1454594  03  1
1454594  39963
1454594  5244
1454594   1360
1454594  22716
1454594  4237
1454594  94962
107738818 2517
107738818    3
10773881892
10773881842224
10773881832761
107738818 1160
1077388183277
16351    52058
16351      418
16351    11374
16351    52562
16351    33  1
16351      32
16351    1246
164  09  61917
164  09  44793
164  09  44284
164  09  12  3
1426621971 589
14266219736361
14266219752572
121033406 8  0
121033406  002
18233035921  2
1823303592 577
18233035912  4
167  782541701
167  7825 2586
167  7825 2
167  7825 1812
181  056837613
181  056813784
181  0568 2879
181  056831883
181  056821870
10488751514538
10488751532  9
10488751558341
10488751511787
12596790816065
12596790841732
12596790801599
12596790881665
12596790815574
12596790882  0
12596790828353
12596790811935
1259679081 38
196  57   1237
196  57  92479
196  57  92794
196  57   1715
196  57  57613
196  57  11074
196  57   1237
14406    61686
14406    21263
14406    01016
14406    13013
14406    9   1
14406    1 53
14406    1   8
14406    41014
14406    12160
14406     2293
16382  4615656
108  916246034
115  277731533
115  27777 132
115  277751
115  277727614
115  277771205
115  27772   3
115  27772135
115  277712026
115  27773 374
115  2777
14090351421270
14090351432699
14090351451
140903514  963
14090351412999
14090351412768
14090351442737
1409035142 877
14090351422036
133  725632312
133  72565   3
133  7256 5  5
133  72568 497
133  72564 315
133  725641933
1023743115 421
10237431162875
102374311  85
10237431198  7
102374311 1593
10237431123075
10237431141  7
17124058870263
17124058831538
17124058811122
17124058871  5
1712405888 387
17124058812  0
17124058811660
1712405884189
171240588 1574
17124058820601
1022028  01629
1022028  52922
12096  4154  9
12096  4162485
12096  41  464
12096  41  278
1  4788  1 745
1  4788  46190
1  4788  4 745
1  4788  11234
1  4788    264
1  4788   1227
1  4788  4290
1  4788  2029
1  4788  4180
13880853612869
13880853620470
13880853605689
1388085368   1
13880853632485
13880853612259
13880853632  0
13880853681112
138808536 1323
106  332491575
106  33243 442
106  33246231
106  3324 2310
16836711424
1683671144187
16836711434  3
16836711404608
16836711467710
16836711413681
16836711442480
16836711451014
1683671143159
17307016802237
17307016842  3
173070168 1565
17307016831783
151544350  368
15500472212048
15500472251087
15500472231604
15500472222672
1550047222147
1550047222 14
1550047221 935
15500472251  3
155004722 1  7
18390559258429
18390559241181
18390559211386
183905592 2900
193  884941034
193  884922172
193  88497 145
193  88495 43
193  8849 0  0
193  88498 131
193  884991873
1514729   107
1514729  72335
19396978612572
19396978644
1        96259
1        42506
1        83870
1        57941
1        3 483
146  440151326
146  440121683
146  4401    9
146  44015 578
146  440144775
146  44018
146  4401 878
146  44011214
146  4401 2120
12766  9307  4
12766  9312  5
12766  934
12766  9327417
12766  93  46
12766  9344575
12766  9362780
12766  9310746
12766  9392334
1  972914 2175
1  97291409089
1  97291492080
1  972914 7846
11731573011981
11731573041977
11731573052211
117315730 2344
117315730  47
11731573011  9
1173157308
11731573032  6
11731573032  1
1  035965 2331
1  03596582  1
1  0359655 03
1  0359654 810
1  0359654 164
182547709  666
18254770951957
17489  4538263
17489  45 0364
17489  45 6294
17489  453851
17489  45 1591
17489  452 15
17489  454 015
160  09251713
160  092501919
160  092586
12200765442771
1220076541182
1220076542264
122007654 1812
12200765411
122007654 1  5
122007654  164
1  3914    48
1  3914  31127
1  3914   2  9
1  3914  31479
1  3914   2  6
1  3914  3118
1  3914  57474
1  3914  4 239
1  3914  17940
1  3914  92  5
1100748173738
1100748171 279
11007481772128
11007481721
1100748174 475
130  405622
130  405641  7
130  40562   6
130  4056    5
130  405641639
130  40560   8
130  405631  5
130  40562 884
16985866432  3
16985866422649
16985866451008
16985866451226
19715755112  8
197157551 1500
1971575519296
19715755152760
19715755130  7
19715755151134
1971575511 115
1971575512829
17365657857560
173656578 262
1736565782394
173656578 202
17365657854816
17365657852242
17365657811192
17365657841911
17365657891004
1842992   2013
1842992   2  3
1842992   222
1842992  1118
1842992  02253
1842992  4
1842992  4227
1842992  32494
1285793  1 33
1285793  41274
1285793  4
1285793  34205
1285793  42727
1285793  22096
1500242    370
1500242  24410
1500242  36639
1500242  3644
1500242   6079
1500242  71011
1500242  55451
1500242  52268
1500242      0
13822713326935
1382271332212
1382271335
13822713361  3
1382271335   8
13822713352  5
138227133 4922
1382271331   5
11530  401362
11530  401 729
11530  4062653
11530  4045  4
11530  4001304
11530  40 2064
11530  4091176
18227254340922
104  799051
104  79902052
138138235 5741
1381382351
138138235 2  0
143  8308 3073
143  8308 7882
143  8308 1780
143  8308    1
16579493362682
16579493322  2
16579493321187
1657949334 319
1657949332119
13861641252663
1  53  2523  1
1  53  2531
1  53  2551764
1  53  2511  6
1  53  2549465
1  53  2511560
1  53  253567
1  38624842111
1  386248 3  1
1  38624852  6
1  386248 1539
1  38624812  0
1  3862481 388
1  38624811119
101    12 6856
101    1258  0
101    1212121
101    1241863
101    1211944
101    12  816
101    122 995
107  844741066
107  84474225
107  844732275
107  844799406
107  844732776
107  8447 1866
107  844722  6
107  844711835
107  72461 352
107  7246 8961
107  7246 112
17614472357672
1761447233 36
17614472322268
1761447232   6
17614472318789
1  2151865233
1  215186 2  1
1  21518671602
1  21518661406
1  2151864487
1  2151865224
1  495227 2309
1      070 684
1      0754
1      07 2321
1      070 96
1      072 67
1      07 2312
1      07  301
1      0712414
16027  659 331
16027  6511272
16027  6562211
16027  652 576
16027  6531682
16027  653 03
16027  65 2845
16027  653283
16027  6511575
16027  656 825
1  9764   1840
111345763 1  0
11134576382245
11134576341  7
1113457632254
11134576371881
11134576334346
1113457632 037
11134576351310
14984  4442430
14984  444 929
140  479822694
140  479818881
1  19438591177
1  1943853143
1  1943855261
1  19438549485
1  19438579813
1  19438581
11927129259  8
11927129272  3
11927129211215
119271292 2225
11927129252  2
1192712923 08
11927129252728
1192712923 82
116077509 8089
116077509 2181
11607750917052
11607750905265
151980989 2918
15198098941
151980989 1549
15198098931  8
1519809896278
151980989 2  9
15198098968318
1519809894 322
15198098931163
1926543   4270
1926543  35576
1926543  81821
1926543   1014
1926543  1147
1926543  12762
1926543  52809
1926543  41127
1926543  24  4
1926543  3   0
102679695 248
1026796953 930
1545039652264
1878498  75713
1878498  52238
1878498   293
1878498  1174
1878498  22116
1878498  3   5
1878498  31  3
1878498   1  9
12620    02857
12620    4 046
12620     1  3
12620    14575
12620    11324
12620    12556
12620    22982
14271276852617
1427127687 815
14271276862311
14271276879673
14271276872782
14271276851136
142712768 1  6
14271276812565
142712768 1274
14271276848701
128232923 9490
12823292302693
175  44   134
175  44   2003
175  44  40  0
175  44   192
175  44  3
10920  78  06
1239524  4233
1239524  26177
1239524  12479
1239524   0270
1239524    585
1239524  3 13
1239524   1  5
1239524  4   6
1239524  51
117    80 2391
117    8002  9
117    8032  9
117    8081  3
117    80  114
117    8051  2
117    806   1
117    8032  5
18363  8431126
18363  8432  4
18363  840   6
18363  8437124
18363  8424334
18363  8492861
18363  8422166
19125804932326
13354  1552  0
13354  1531108
13354  15 2414
13354  154240
13354  1521719
13354  1552
13354  155 584
13354  153367
13354  154233
13354  15  78
12702237141788
12702237151925
127022371 6354
127022371 1812
12702237152101
1270223714 505
1270223714   3
1270223711 060
1270223715 971
1534529  1177
1534529  2906
10119847281005
195  8587  052
195  8587 211
195  85872 01
195  8587  686
195  858791077
195  8587  266
116516002 5
11651600251127
116516002 2211
116516002 3937
1914724394 923
19147243952009
191472439 2264
191472439 2726
191472439 4  6
191472439 108
19147243921096
14755445122874
147554451 1  3
14860  5521863
13035062182219
13035062121685
130350621 2072
1905614904 979
19056149041972
19056149042956
190561490 7192
190561490 5236
190561490 2096
19056149072796
19875339008460
19875339031  3
1987533901217
1  02    4 479
1  02     2  7
1  02    21303
1  02    31771
1  02    62618
1  02    81147
1  02     1  2
1  02    2   7
1  02    5
1  07  7221068
1  07  72 2245
1  07  7211028
1  07  722   3
1  07  725 463
1  07  724 034
1  07  72  329
1  07  721 27
1  07  7211388
11618  5522  6
11618  5531980
11618  5521821
11618  551 080
11618  555 778
11618  55 858
1488559533
148855953  215
14885595330562
148855953  985
14885595341  6
14885595336173
14885595352332
1488559539 739
13533090631  8
13533090619066
13533090672  0
135330906 0675
13533090621479
1353309065 771
1  54813643878
1  5481363 068
1  54813634655
1  54813658368
1  5481362 367
1  0560442 741
1  05604422530
1  05604442  3
1  05604439246
1  05604466067
1  056044 366
1  056044 8529
1  05604451989
1  056044 356
19079735750961
19079735755970
19079735772178
19079735731080
190797357 1822
19079735712  8
199      32351
199      11010
199      21  1
199      11511
199       2  0
199      02836
199      2 370
199      82635
199      52370
199      72  1
159    4222342
159    4212909
159    421 778
159    42 1619
159    4262258
159    42 7
159    42 7120
159    424102
159    4292037
159    4288511
1  87133931679
1  871339 1630
1  8713392 020
107809661 2218
107809661 9  5
10780966161937
10780966141442
10780966152676
107809661 2173
1078096619 305
10780966161793
107809661 194
1078096613 012
1  2128   3896
1  2128   2042
1  2128  22396
1  2128  69
17220495641133
1722049564 270
172204956 9  3
172204956  702
183  81275 827
183  81275 917
183  812752333
183  812751  1
183  812742573
183  81270 828
1  204188 2836
1  2041881217
1  20418852863
1  20418827834
1  20418851927
1  2041884   3
1  204188  66
1  20418852693
1  2041886 615
1  2041881 282
13810239241200
1381023922147
13810239211
1381023924152
1381023929658
15732909221853
1573290923 414
1573290923158
139      22165
139      3   6
139      51161
139      41976
139      36
159115273 1984
15911527392598
159115273 2975
159115273 2  3
1591152732863
15911527341283
1591152732256
1591152735 621
15345894382823
15345894372  6
19922      222
19922    31600
19922    3 024
19922    22731
19922    91
19922    50642
19922    22973
19922     9102
19922    61246
1218307   5580
14854202067944
1485420206 145
148542020 3350
1485420207 84
10215309742413
10215309790  6
102153097 1366
102153097    6
1021530978 882
10215309742450
10215309721091
102153097 2948
102153097 2213
1021530971 12
1  54786240777
1  54786253  0
1  5478620 719
1  547862 1  5
15118  625247
15118  6201684
15118  6231678
15118  626   4
15118  6211356
15118  6214667
15118  62  49
15118  6221488
185    972207
185    9782  2
185    971 293
185    97 7652
185    9732491
185    9740
185    9711739
185    979 803
187  24  53182
187  24  12543
187  24  56733
187  24  01024
187  24  19910
187  24  11  8
182679361 6684
18267936151  1
18267936159  2
1826793619 130
18267936115  3
18267936121290
1826793613 777
18267936161853
182679361 1821
17859  355506
1  44799511099
1  44799541584
1  01852692513
1  0185262207
1  0185260 562
1  018526 230
1  01852651415
17454  9022865
17454  9022582
17454  9022831
17454  9092510
17454  902 772
17454  9022  7
17454  901 197
17454  900 050
17454  902 294
17454  907988
139437639 2
1394376393147
149  27101173
149  2710  84
149  271037661
149  271011284
149  271021137
149  271082186
149  2710 2409
149  271032495
101981736 1000
1019817361252
101981736 4177
1204468  32711
1204468  21399
1204468  69389
191  76   166
191  76  77410
191  76  22  4
191  76   3335
191  76  5110
191  76  4116
191  76  61  9
191  76    313
191  76  2983
1160813614
11608136177204
11608136122196
1160813613   6
179    3461812
179    341 058
179    3422135
179    345   4
179    3472117
179    3431256
179    3436150
179    3455  2
1362906504   3
1362906503   2
13629065059064
1362906504 400
12270    31400
12270     2510
12270    11035
12270    32437
1347321302 929
1490590013 230
14905900151485
14905900132982
1241775  12983
1241775  8176
1241775  21890
1241775   136
1241775  7 996
1241775  11210
1241775   1046
181  051802799
181  051860  5
181  05182 234
181  051812  0
181  051835411
181  051829424
181  051852082
181  051851173
181  051802518
16728564111036
1  66937001880
1  669370  299
1  66937059  8
1  6693702 280
1  66937048473
1  66937091  5
1  66937021  0
19274875441931
19274875443874
19274875471640
19274875401  2
1927487549
19274875491  6
1645345214 241
1645345215 167
16453452122762
1126302  3216
1126302   1
1126302  99  2
150  407552  5
150  4075  221
150  407502116
150  407548  8
150  4075 1781
10091951952960
1009195191258
10091951921164
1009195198682
10091951900222
1009195191206
100919519 1136
1009195195 624
10091951932985
1  051446  879
1  05144612  4
1  0514464 197
1  0514465 340
1  05144661469
1  05144671373
1  051446  443
1  0514461   4
1  05144631262
1  0514467 068
16748    5230
16748     1  8
10827200322
108272003 816
1082720034206
108272003 1970
10827200359906
10827200321280
10827200320412
10827200362731
129  53131 56
18677  75 2885
18677  75 1718
18677  7511134
18677  7591141
18677  7511333
18677  755 467
18677  753 66
18677  7514669
12969594231495
12969594247571
12969594231210
129695942 2566
129695942 1339
12969594241745
1133527  22398
1133527  5 668
1133527  31189
1133527  5237
19133563131872
19133563121331
19133563180496
1913356311 666
1913356315 119
18488678512232
1848867852 11
18488678571873
195  400288137
195  40022 170
195  400272303
195  400231  2
195  40027 903
195  4002 1082
195  400242006
195  40021 424
195  400249822
195  400211416
1  7781702 228
1  7781701   5
1  778170 2420
1  77817012764
1  7781705 66
10049  409   4
10049  4022427
10049  4062970
10049  4061177
10049  406   0
10049  4052  4
10049  4012276
10049  400572
10049  40 3  2
10049  4022  9
16387846272
16387846202460
16387846232034
16387846222218
18180343432183
18180343436316
18180343422763
18180343438  0
18180343441164
1  2793  5 372
1  2793  2   4
1  2793  1 915
1  2793  3105
1  2793  42  1
184463367 1984
18446336721843
1844633673258
12802913431164
128029134 799
12802913412632
1280291349 739
12802913404618
128029134  51
12802913482906
1280291342453
145  265151103
19380  179 36
19380  17 2230
19380  1752696
19380  175367
19380  1758  2
19380  177242
19380  17 1186
19380  1792463
19380  173 873
19380  173102
12989555132122
129895551 2166
1298955510 620
12989555184913
12989555141265
1298955515 185
12989555132662
12989555112533
1298955514 319
102  11  31083
102  11  44712
1842477515179
18424775132  6
18424775122253
18424775151045
18424775169  0
18424775181
184247751 1362
18424775122681
18424775155080
1989936  22929
1989936  61914
1989936  12
1989936  4 403
1989936  6153
1989936   2831
19420469152
19420469175132
19420469154312
19047785291653
19047785252  3
19047785232840
10562    38  8
10562     0439
10562     197
10562    1 216
1  5633  61186
1  5633  46  8
1  5633  32713
1  5633   1883
19032768141346
19032768151863
19032768142029
190327681 110
103  916871565
103  9168 2581
103  91681 537
103  916821411
103  9168 1  0
103  916821510
103  916819361
1    110831417
1    110832170
1    110841300
1    110892  4
17253  5735168
17253  5762007
17253  5752022
19382640617038
19382640671020
100      12780
100      5 075
100      92807
100      2 79
19907  745 77
19907  746 93
19907  7425110
19907  7451468
19907  74 1  2
19907  7415976
19907  7402574
19907  745
19907  7437568
1275998  32515
1275998  3 060
1275998  2 462
1275998  22518
1275998   2042
1275998  32975
17781015523647
1778101551 785
17781015512485
177810155 0430
177810155 2  9
17781015577
1778101553299
1778101553726
123569793  727
1235697933205
123569793  230
1235697932146
123569793  217
12356979381587
123569793 3  0
1  3150333 123
1  3150331 638
1  31503392  4
1  3150334277
1  3150334 705
1  31503390226
1  31503342836
1    80762 431
1    807622330
1    807621523
1    807632  0
1    807671  9
1    8076 1654
16849  36 170
16849  362 26
16849  366 069
16849  36 1881
16849  3639553
16849  3621
16849  3642190
16849  3658216
1227296  7 604
1227296   3  3
1227296  77  0
1227296  1 07
1227296  24763
1227296  31056
1227296  21949
1227296  32924
1227296  22974
1  25159701066
1  251597 4820
1  25159742748
1  25159742
1  251597 2170
1  25159754400
1  2515978
1  25159782248
1  251597 1  5
1  75624676728
1  75624641914
1  756246 1460
1  75624611928
1  756246    5
1  7562464 181
1  75624611387
1  75624642095
1  7562464242
13970334322604
13970334351  0
13970334352384
1397033436 942
1397033437 032
13970334321987
13970334321367
1397033435277
13970334331919
13597849211884
13597849241429
135978492 2092
13597849293  4
13597849290
1359784925 888
13597849251508
1359784921
1    593752390
